id,customer_id,store_id,date,value,product_id,product_quantiy
2514,66,6,55,2023-11-17 05:30:35,50.21,14370,1
2515,74,2,14,2023-11-17 16:53:53,991.78,3839,2
2516,77,7,68,2023-11-17 19:28:39,1077.3,4004,5
2517,78,4,30,2023-11-17 15:42:11,325.62,10911,3
2518,90,8,76,2023-11-17 05:29:59,36.53,4627,2
2519,91,1,1,2023-11-17 21:36:20,48.57,3866,1
2520,105,3,23,2023-11-17 03:39:28,2999.95,7335,5
2521,118,4,30,2023-11-17 12:44:11,86.38,54,2
2522,121,6,55,2023-11-17 19:37:57,645.3,3152,3
2523,124,4,30,2023-11-17 10:51:55,518.38,2543,4
2524,125,9,84,2023-11-17 09:00:58,78.38,2173,2
2525,130,4,30,2023-11-17 23:28:39,969.84,4511,4
2526,147,1,1,2023-11-17 06:37:53,2339.98,2340,2
2527,149,2,10,2023-11-17 11:25:01,2065.5,4905,5
2528,151,1,1,2023-11-17 20:00:47,252.07,14204,1
2529,154,5,42,2023-11-17 12:11:21,94.99,11527,1
2530,164,7,70,2023-11-17 08:08:31,2102.76,6010,2
2531,167,1,2,2023-11-17 16:27:58,623.07,7288,1
2532,182,6,58,2023-11-17 05:57:19,13.49,13945,1
2533,183,8,76,2023-11-17 08:50:15,1124.77,11334,5
2534,1,5,43,2023-11-18 02:58:32,1992.0,7016,4
2535,3,2,12,2023-11-18 22:48:15,575.96,9212,4
2536,24,8,76,2023-11-18 13:36:26,465.29,7549,1
2537,25,5,42,2023-11-18 13:28:38,5213.98,8759,2
2538,32,4,31,2023-11-18 11:26:53,4859.96,11745,4
2539,50,7,67,2023-11-18 09:14:31,9719.96,8739,5
2540,56,4,32,2023-11-18 12:13:23,241.34,9865,3
2541,57,9,82,2023-11-18 20:13:57,69.99,1792,2
2542,58,5,44,2023-11-18 22:36:31,499.96,11301,2
2543,59,8,76,2023-11-18 16:20:14,1298.39,7321,5
2544,62,3,25,2023-11-18 06:15:26,996.0,8114,4
2545,64,7,69,2023-11-18 14:33:04,31.38,12172,5
2546,65,4,31,2023-11-18 06:37:10,78.27,14177,3
2547,67,8,76,2023-11-18 14:46:28,100.78,14414,2
2548,69,2,14,2023-11-18 00:27:31,899.95,4368,5
2549,72,4,30,2023-11-18 01:25:29,134.91,3342,2
2550,74,1,1,2023-11-18 14:56:59,336.95,10586,1
2551,77,5,44,2023-11-18 00:44:49,249.99,7166,1
2552,95,7,71,2023-11-18 22:35:33,2753.95,7904,5
2553,96,5,41,2023-11-18 12:52:58,2758.0,1384,2
2554,98,2,11,2023-11-18 21:51:00,5731.2,10077,4
2555,101,8,76,2023-11-18 08:11:53,53.98,105,2
2556,102,4,30,2023-11-18 22:29:26,94.41,7643,2
2557,118,8,76,2023-11-18 14:00:57,134.97,2957,3
2558,121,3,27,2023-11-18 18:19:07,7149.95,10101,5
2559,122,6,55,2023-11-18 11:49:54,3393.9,9186,3
2560,127,9,82,2023-11-18 08:22:26,145.58,7140,2
2561,128,4,31,2023-11-18 16:41:41,418.29,11118,4
2562,130,4,31,2023-11-18 07:01:00,119.09,11990,1
2563,131,8,76,2023-11-18 13:37:58,1220.38,13112,2
2564,132,9,83,2023-11-18 23:51:53,699.98,9307,2
2565,133,1,1,2023-11-18 00:32:27,1619.1,10292,1
2566,135,4,31,2023-11-18 08:23:03,53.54,12415,5
2567,142,9,83,2023-11-18 05:06:14,1314.0,11607,4
2568,143,9,83,2023-11-18 16:34:20,712.8,13300,4
2569,147,7,69,2023-11-18 13:06:27,359.1,6666,2
2570,152,1,2,2023-11-18 17:31:15,215.97,1621,5
2571,153,6,51,2023-11-18 03:50:51,385.56,12024,2
2572,156,2,14,2023-11-18 00:20:19,894.51,11405,2
2573,161,5,43,2023-11-18 17:01:41,149.97,8956,3
2574,162,4,32,2023-11-18 15:10:48,1360.76,5638,4
2575,170,2,14,2023-11-18 13:45:52,1132.2,10943,2
2576,184,5,42,2023-11-18 07:39:13,1079.97,11838,3
2577,187,5,42,2023-11-18 18:27:43,145.98,4949,2
2578,189,8,76,2023-11-18 23:54:52,584.95,5844,5
2579,7,2,13,2023-11-19 10:30:35,3180.6,9721,3
2580,11,7,65,2023-11-19 17:58:56,4126.85,5748,3
2581,23,6,55,2023-11-19 17:14:34,39.6,10206,2
2582,30,8,76,2023-11-19 14:22:36,1447.02,8267,4
2583,42,9,85,2023-11-19 03:19:15,237.93,14539,2
2584,44,1,2,2023-11-19 14:18:44,2176.2,898,4
2585,52,3,23,2023-11-19 12:58:10,174.97,14581,5
2586,58,5,44,2023-11-19 07:07:24,799.96,8130,4
2587,63,5,42,2023-11-19 15:37:53,68.99,1526,1
2588,64,6,55,2023-11-19 04:46:37,792.16,6209,3
2589,66,5,41,2023-11-19 06:00:05,508.5,10919,1
2590,75,6,56,2023-11-19 14:10:06,289.55,7813,3
2591,76,8,76,2023-11-19 14:15:03,8099.95,2373,5
2592,82,5,44,2023-11-19 03:06:34,966.6,5058,3
2593,90,1,2,2023-11-19 14:24:35,702.0,9266,3
2594,99,4,32,2023-11-19 22:28:26,143.63,6562,1
2595,100,8,76,2023-11-19 00:18:52,114.29,9239,1
2596,105,4,32,2023-11-19 03:27:59,2204.94,9307,5
2597,106,6,52,2023-11-19 19:29:23,1425.58,7271,3
2598,115,6,57,2023-11-19 15:13:32,161.99,10040,1
2599,117,2,11,2023-11-19 23:26:02,350.97,9966,3
2600,122,5,44,2023-11-19 08:25:28,689.97,7596,3
2601,123,8,76,2023-11-19 08:52:18,965.03,781,2
2602,129,6,56,2023-11-19 06:39:28,125.97,13065,5
2603,135,7,64,2023-11-19 03:53:10,57.57,4420,4
2604,140,6,55,2023-11-19 18:30:06,1372.46,12992,5
2605,177,4,32,2023-11-19 00:28:37,374.37,14066,4
2606,179,1,2,2023-11-19 03:56:11,302.19,8197,3
2607,180,8,76,2023-11-19 19:39:53,2200.5,6196,5
2608,183,8,76,2023-11-19 21:47:11,256.49,1099,1
2609,1,8,76,2023-11-20 12:52:24,147.58,4723,3
2610,3,6,56,2023-11-20 08:33:45,426.6,12023,3
2611,4,2,11,2023-11-20 05:22:07,132.27,8983,3
2612,11,3,26,2023-11-20 15:37:27,303.96,9549,4
2613,12,4,32,2023-11-20 19:16:41,463.48,11884,4
2614,13,2,12,2023-11-20 14:06:17,1061.82,617,4
2615,19,3,25,2023-11-20 13:25:32,399.97,4806,5
2616,22,2,14,2023-11-20 05:57:25,128.69,2698,1
2617,35,4,31,2023-11-20 20:06:28,4047.3,3671,3
2618,44,2,14,2023-11-20 21:23:54,1044.85,2669,3
2619,51,3,28,2023-11-20 00:04:46,161.92,3866,3
2620,53,7,70,2023-11-20 13:34:40,18.88,14063,3
2621,61,9,81,2023-11-20 13:14:54,123.07,12779,3
2622,62,8,76,2023-11-20 00:41:30,1012.45,7369,5
2623,65,2,10,2023-11-20 01:21:16,224.99,3628,1
2624,66,6,52,2023-11-20 15:14:53,264.65,12299,4
2625,69,5,43,2023-11-20 17:27:40,409.75,12849,5
2626,88,7,71,2023-11-20 08:30:08,140.39,9602,2
2627,96,1,1,2023-11-20 11:24:47,49.49,14104,2
2628,104,6,55,2023-11-20 08:23:20,1166.3,5343,3
2629,106,8,76,2023-11-20 02:31:36,538.2,1570,2
2630,110,5,41,2023-11-20 12:07:25,8815.32,5756,3
2631,117,1,2,2023-11-20 21:03:45,310.47,5337,3
2632,125,7,67,2023-11-20 07:03:02,129.58,11343,2
2633,133,2,10,2023-11-20 11:42:47,166.19,14327,3
2634,136,6,53,2023-11-20 02:34:39,848.07,8068,3
2635,140,8,76,2023-11-20 11:07:50,1259.95,2743,5
2636,148,6,52,2023-11-20 06:44:31,449.95,6862,5
2637,152,9,82,2023-11-20 22:58:15,37.99,795,1
2638,153,4,32,2023-11-20 00:50:10,1169.1,11747,1
2639,156,8,76,2023-11-20 13:03:39,323.96,6730,4
2640,160,1,1,2023-11-20 04:46:09,2813.06,3263,2
2641,166,9,83,2023-11-20 03:29:36,6655.45,10094,5
2642,167,4,32,2023-11-20 17:17:53,587.21,2759,5
2643,175,3,27,2023-11-20 08:48:51,69.99,9325,2
2644,178,3,26,2023-11-20 10:47:23,791.95,2523,3
2645,182,9,83,2023-11-20 23:55:29,698.0,6268,4
2646,187,9,84,2023-11-20 19:49:51,833.0,12561,2
2647,189,6,58,2023-11-20 11:39:00,674.64,8594,3
2648,192,9,83,2023-11-20 03:29:09,279.99,7208,2
2649,7,5,44,2023-11-21 04:28:29,2244.0,6407,3
2650,13,1,2,2023-11-21 10:14:05,155.24,558,1
2651,18,3,23,2023-11-21 13:46:48,299.0,11052,2
2652,19,6,51,2023-11-21 22:32:28,98.99,1204,1
2653,26,1,2,2023-11-21 17:01:29,1798.2,8857,4
2654,28,3,23,2023-11-21 19:23:56,151.89,12062,1
2655,33,6,52,2023-11-21 23:14:32,1833.3,10672,3
2656,38,2,15,2023-11-21 22:06:35,631.8,7720,3
2657,61,3,23,2023-11-21 21:36:24,419.98,7962,3
2658,67,6,51,2023-11-21 12:30:45,575.96,9264,4
2659,68,6,51,2023-11-21 02:53:37,53999.97,11329,3
2660,71,5,42,2023-11-21 16:05:28,194.85,4238,3
2661,76,7,65,2023-11-21 03:24:03,848.07,5812,3
2662,83,4,32,2023-11-21 19:30:05,968.76,902,4
2663,90,4,31,2023-11-21 02:31:35,129.58,7575,4
2664,93,1,2,2023-11-21 10:10:20,86.38,10030,2
2665,102,4,32,2023-11-21 00:41:23,202.49,2920,1
2666,104,9,81,2023-11-21 02:21:31,249.97,11371,5
2667,110,1,1,2023-11-21 15:58:29,7559.95,2438,5
2668,113,2,12,2023-11-21 08:27:25,1979.96,7957,4
2669,132,7,71,2023-11-21 21:59:10,345.19,12149,4
2670,133,8,76,2023-11-21 15:45:00,860.42,4330,2
2671,142,9,82,2023-11-21 13:27:32,139.98,5967,4
2672,145,2,13,2023-11-21 13:57:28,134.96,11090,1
2673,152,3,24,2023-11-21 00:38:40,3446.99,3579,3
2674,154,7,66,2023-11-21 21:35:00,674.99,6800,3
2675,155,7,69,2023-11-21 07:41:48,758.14,9323,3
2676,156,2,15,2023-11-21 13:04:31,268.2,12583,2
2677,161,9,82,2023-11-21 14:44:43,284.97,7355,3
2678,164,9,82,2023-11-21 17:40:16,465.58,10603,3
2679,166,2,12,2023-11-21 06:30:36,8549.95,6615,5
2680,169,6,53,2023-11-21 03:42:17,753.84,8049,3
2681,171,1,2,2023-11-21 07:26:36,5528.21,11734,5
2682,176,2,12,2023-11-21 07:04:38,2698.2,11742,2
2683,177,6,51,2023-11-21 21:38:18,286.99,13803,4
2684,181,7,69,2023-11-21 17:12:05,359.1,10923,2
2685,185,7,64,2023-11-21 10:02:54,22.17,14380,1
2686,190,1,2,2023-11-21 05:53:29,3374.95,13980,5
2687,193,8,76,2023-11-21 00:43:09,28.79,1236,1
2688,5,6,55,2023-11-22 22:02:39,159.48,14139,1
2689,16,9,83,2023-11-22 11:08:29,111.59,9864,2
2690,36,5,44,2023-11-22 00:12:32,3991.96,4693,4
2691,46,9,84,2023-11-22 01:15:13,2621.08,6499,5
2692,52,8,76,2023-11-22 02:14:21,772.78,7838,4
2693,54,4,30,2023-11-22 17:15:04,1177.01,11746,1
2694,55,6,57,2023-11-22 15:43:46,256.14,1516,5
2695,56,2,13,2023-11-22 15:19:27,89.96,10189,4
2696,57,5,42,2023-11-22 17:10:03,21184.0,13275,4
2697,64,2,13,2023-11-22 05:39:41,76.79,2397,3
2698,67,6,51,2023-11-22 21:22:07,98.99,1859,1
2699,77,3,26,2023-11-22 06:28:40,101.22,7553,3
2700,82,1,1,2023-11-22 08:52:59,3166.96,6046,3
2701,85,1,1,2023-11-22 17:38:05,140.4,5619,2
2702,89,3,25,2023-11-22 04:56:06,205.78,12855,3
2703,91,6,54,2023-11-22 03:10:26,62.25,11814,1
2704,95,7,64,2023-11-22 09:51:49,323.98,9634,3
2705,99,6,52,2023-11-22 06:22:11,1079.97,6446,3
2706,100,6,58,2023-11-22 04:41:50,1733.31,2791,2
2707,104,2,15,2023-11-22 22:35:13,381.59,4844,1
2708,113,2,10,2023-11-22 06:13:26,1259.95,1326,5
2709,116,6,58,2023-11-22 13:20:30,1639.42,11484,3
2710,122,2,14,2023-11-22 08:25:35,512.1,10627,1
2711,123,5,42,2023-11-22 12:44:58,2804.97,6013,3
2712,128,4,32,2023-11-22 07:01:08,80.98,7872,2
2713,134,9,81,2023-11-22 10:24:38,1917.6,8909,2
2714,136,8,76,2023-11-22 09:09:45,359.99,1571,1
2715,145,4,32,2023-11-22 19:50:16,554.01,2160,3
2716,148,7,67,2023-11-22 01:54:43,358.2,463,4
2717,151,7,70,2023-11-22 19:32:25,377.95,8503,2
2718,154,7,68,2023-11-22 04:04:52,1587.57,3023,4
2719,175,3,23,2023-11-22 19:04:22,10.5,13934,1
2720,184,7,67,2023-11-22 02:31:28,30.24,4190,1
2721,186,8,76,2023-11-22 12:12:24,1403.97,12600,3
2722,188,6,58,2023-11-22 14:57:35,62.98,10988,2
2723,195,8,76,2023-11-22 01:55:09,782.98,10832,1
2724,5,6,52,2023-11-23 18:05:34,161.98,3374,1
2725,9,2,14,2023-11-23 12:50:32,134.99,8820,1
2726,10,5,43,2023-11-23 10:13:22,33.99,748,1
2727,11,6,51,2023-11-23 05:41:54,2804.36,10913,4
2728,16,2,10,2023-11-23 09:40:31,1777.27,8275,5
2729,19,1,2,2023-11-23 16:27:12,554.76,3806,5
2730,26,5,43,2023-11-23 21:48:49,2495.0,3370,5
2731,27,8,76,2023-11-23 10:00:20,2940.3,11955,5
2732,32,2,12,2023-11-23 06:15:56,2518.2,11750,2
2733,41,2,15,2023-11-23 04:52:59,5543.95,12471,5
2734,42,3,24,2023-11-23 05:17:46,200.0,11180,5
2735,52,1,1,2023-11-23 08:08:49,62.97,2941,1
2736,65,6,51,2023-11-23 07:07:20,1079.82,8626,5
2737,69,6,55,2023-11-23 23:18:04,1392.3,5062,5
2738,75,1,1,2023-11-23 17:28:49,329.67,11387,5
2739,80,5,44,2023-11-23 21:58:54,276.0,11377,3
2740,86,8,76,2023-11-23 04:55:30,5127.27,3613,3
2741,91,7,68,2023-11-23 00:11:17,647.96,5106,3
2742,102,5,41,2023-11-23 06:17:55,62.7,9447,3
2743,112,6,53,2023-11-23 18:50:19,1498.48,6421,2
2744,115,2,15,2023-11-23 09:40:12,284.36,12886,4
2745,126,9,82,2023-11-23 19:00:19,1649.99,3493,3
2746,127,2,13,2023-11-23 00:38:54,489.24,13050,4
2747,128,9,81,2023-11-23 23:41:11,959.98,12931,4
2748,135,5,43,2023-11-23 14:51:24,5091.0,2660,3
2749,138,7,69,2023-11-23 15:28:26,101.22,13993,5
2750,142,3,28,2023-11-23 18:56:13,9987.96,987,4
2751,144,2,10,2023-11-23 03:53:26,113.4,10273,3
2752,155,6,55,2023-11-23 05:49:57,245.64,9393,2
2753,157,4,32,2023-11-23 07:04:47,611.96,9948,4
2754,161,9,82,2023-11-23 02:44:24,143.76,7358,5
2755,171,1,2,2023-11-23 16:59:10,254.79,14162,3
2756,177,3,25,2023-11-23 22:02:37,583.3,4353,5
2757,178,8,76,2023-11-23 07:18:35,4976.68,1379,4
2758,180,5,43,2023-11-23 03:54:51,595.9,12949,5
2759,187,8,76,2023-11-23 14:12:53,44.98,11009,2
2760,194,5,43,2023-11-23 10:12:37,911.96,1193,4
2761,2,4,32,2023-11-24 11:49:19,165.56,13425,5
2762,6,5,44,2023-11-24 12:49:27,1250.0,1741,5
2763,11,5,42,2023-11-24 19:33:23,105.99,11088,1
2764,17,1,2,2023-11-24 10:47:03,119.47,10505,2
2765,24,2,15,2023-11-24 07:33:42,1016.99,12254,1
2766,30,2,10,2023-11-24 20:17:29,4737.58,8433,2
2767,31,9,83,2023-11-24 00:08:09,432.0,5068,3
2768,33,8,76,2023-11-24 10:25:50,220.5,6838,5
2769,44,9,83,2023-11-24 01:38:34,239.97,3877,5
2770,58,3,26,2023-11-24 00:43:48,1599.98,11976,2
2771,62,9,85,2023-11-24 22:28:40,2047.47,882,5
2772,72,1,1,2023-11-24 00:20:55,3528.0,7289,4
2773,74,3,23,2023-11-24 01:56:40,201.14,6234,2
2774,80,5,42,2023-11-24 17:14:02,3489.95,7282,5
2775,99,1,2,2023-11-24 15:07:00,1618.19,2083,1
2776,100,6,56,2023-11-24 16:01:25,1004.85,1092,5
2777,112,3,25,2023-11-24 13:24:45,228.62,11001,5
2778,115,3,24,2023-11-24 04:54:20,6996.0,3670,4
2779,118,5,43,2023-11-24 16:39:16,65.97,222,3
2780,119,1,2,2023-11-24 16:41:27,156.38,11386,3
2781,120,1,1,2023-11-24 04:37:07,1566.0,4258,5
2782,123,1,2,2023-11-24 05:19:34,10.76,14073,2
2783,127,2,14,2023-11-24 16:50:36,3732.51,1390,3
2784,130,9,82,2023-11-24 16:43:14,1099.98,13127,4
2785,134,7,68,2023-11-24 08:10:34,404.97,1075,5
2786,137,9,84,2023-11-24 22:41:17,389.85,9141,5
2787,139,4,31,2023-11-24 14:07:24,267.26,1481,5
2788,153,2,14,2023-11-24 07:24:21,1592.97,13111,3
2789,158,2,12,2023-11-24 20:45:23,620.98,550,2
2790,161,2,11,2023-11-24 09:30:26,647.96,12966,4
2791,162,8,76,2023-11-24 02:52:40,2824.2,2470,2
2792,169,5,41,2023-11-24 02:26:30,5357.97,5921,3
2793,171,8,76,2023-11-24 19:22:36,215.96,5227,4
2794,172,8,76,2023-11-24 17:57:16,124.17,12536,3
2795,182,9,84,2023-11-24 19:38:08,464.97,47,3
2796,185,8,76,2023-11-24 00:17:53,13946.31,2302,5
2797,194,1,2,2023-11-24 15:42:52,5669.97,13523,3
2798,1,4,31,2023-11-25 12:54:15,629.87,6851,4
2799,2,1,1,2023-11-25 05:23:05,26.74,13070,1
2800,5,1,2,2023-11-25 22:48:58,63.33,111,4
2801,7,3,28,2023-11-25 07:05:46,134.99,14161,1
2802,10,3,28,2023-11-25 07:48:17,712.0,524,4
2803,11,8,76,2023-11-25 18:44:22,674.95,12786,5
2804,14,6,54,2023-11-25 17:46:23,421.16,1942,5
2805,15,7,65,2023-11-25 17:09:05,1438.54,2072,1
2806,20,6,53,2023-11-25 14:55:18,2807.98,7945,3
2807,21,1,2,2023-11-25 23:33:47,2460.96,4378,2
2808,22,7,67,2023-11-25 06:45:48,2092.5,4683,5
2809,25,7,64,2023-11-25 20:11:33,404.99,857,1
2810,38,7,67,2023-11-25 11:20:02,2265.84,9570,3
2811,53,9,84,2023-11-25 21:12:17,71.99,1090,1
2812,61,1,2,2023-11-25 04:15:02,404.97,5931,5
2813,65,7,67,2023-11-25 20:26:38,1079.97,8454,5
2814,71,2,11,2023-11-25 00:44:38,2474.95,2534,5
2815,78,8,76,2023-11-25 12:59:06,674.97,13481,3
2816,94,3,24,2023-11-25 14:45:57,77.39,7845,1
2817,96,9,85,2023-11-25 08:30:29,38.69,14403,1
2818,98,9,82,2023-11-25 04:23:33,71.94,13084,2
2819,99,3,23,2023-11-25 05:49:03,977.2,6157,4
2820,102,5,44,2023-11-25 12:41:31,125.98,3875,2
2821,104,6,55,2023-11-25 08:41:42,144.67,4554,3
2822,105,1,1,2023-11-25 03:11:08,669.6,5277,3
2823,108,1,1,2023-11-25 03:31:03,67.45,3014,5
2824,110,4,31,2023-11-25 20:29:22,25648.65,11908,3
2825,125,9,81,2023-11-25 01:07:04,265.99,9072,2
2826,127,1,2,2023-11-25 10:52:27,239.94,4061,3
2827,130,5,44,2023-11-25 20:03:17,7845.0,2470,5
2828,132,8,76,2023-11-25 18:58:06,323.99,12551,1
2829,134,3,23,2023-11-25 03:05:38,97.99,13517,2
2830,135,3,25,2023-11-25 13:01:29,344.0,4200,5
2831,137,1,1,2023-11-25 07:30:50,458.77,13629,2
2832,141,4,32,2023-11-25 19:07:15,94.44,14514,2
2833,168,4,30,2023-11-25 14:46:59,518.37,14169,4
2834,172,8,76,2023-11-25 02:55:13,75.65,9533,5
2835,173,2,13,2023-11-25 14:18:47,197.13,9904,3
2836,177,9,81,2023-11-25 05:52:52,1721.99,2574,3
2837,178,6,57,2023-11-25 04:03:12,5021.95,9188,5
2838,184,5,41,2023-11-25 23:50:24,414.82,3106,1
2839,198,4,30,2023-11-25 13:27:49,935.82,7425,5
2840,199,4,31,2023-11-25 05:41:26,403.2,4984,4
2841,11,6,57,2023-11-26 07:35:03,9670.48,3464,5
2842,13,5,44,2023-11-26 14:25:50,341.0,7605,5
2843,27,2,12,2023-11-26 15:54:44,723.51,8267,2
2844,34,2,12,2023-11-26 15:55:55,449.28,12947,4
2845,45,7,71,2023-11-26 07:51:43,15.87,12671,1
2846,47,1,2,2023-11-26 07:43:48,1296.0,9182,2
2847,48,2,14,2023-11-26 21:01:29,186.43,6542,5
2848,57,8,76,2023-11-26 04:34:49,698.22,637,4
2849,59,9,83,2023-11-26 00:32:09,23.47,14054,1
2850,71,8,76,2023-11-26 17:23:40,420.29,11582,1
2851,78,8,76,2023-11-26 22:19:12,1479.6,8380,3
2852,79,6,58,2023-11-26 14:16:25,791.82,7510,4
2853,80,1,1,2023-11-26 02:36:20,899.96,4177,4
2854,96,5,42,2023-11-26 07:36:55,799.96,1115,4
2855,98,2,11,2023-11-26 09:20:38,193.19,7838,1
2856,104,7,66,2023-11-26 01:51:23,3182.37,8308,4
2857,107,2,15,2023-11-26 19:33:05,53.09,488,1
2858,110,4,32,2023-11-26 05:02:09,5.85,4413,1
2859,114,6,58,2023-11-26 18:24:17,861.84,1293,1
2860,115,8,76,2023-11-26 16:16:00,1079.96,13321,4
2861,135,9,83,2023-11-26 11:11:29,376.2,3937,2
2862,138,3,25,2023-11-26 19:37:09,879.98,2190,2
2863,145,7,71,2023-11-26 18:09:41,2301.83,5769,1
2864,148,7,65,2023-11-26 05:01:47,2472.72,700,5
2865,158,5,43,2023-11-26 10:55:10,2495.0,6188,5
2866,172,7,69,2023-11-26 03:35:07,797.85,12262,5
2867,176,1,1,2023-11-26 04:39:29,485.97,12141,3
2868,180,2,12,2023-11-26 00:03:33,577.78,10552,2
2869,182,4,32,2023-11-26 13:36:24,382.27,5679,5
2870,186,8,76,2023-11-26 06:47:53,81.32,12819,2
2871,197,1,2,2023-11-26 09:58:14,1079.96,11048,5
2872,4,7,65,2023-11-27 02:56:28,1295.96,5523,4
2873,9,6,52,2023-11-27 00:20:16,67.47,10205,3
2874,16,4,31,2023-11-27 19:24:00,47.27,7443,2
2875,19,8,76,2023-11-27 13:29:11,337.5,4928,1
2876,20,1,2,2023-11-27 07:52:54,1219.45,6370,2
2877,23,5,41,2023-11-27 01:02:27,289.4,471,4
2878,24,7,70,2023-11-27 21:05:47,237.02,11384,5
2879,25,9,84,2023-11-27 11:38:37,139.99,548,2
2880,34,4,31,2023-11-27 18:20:26,150.53,9854,3
2881,40,4,31,2023-11-27 20:05:28,59.39,13151,3
2882,43,5,41,2023-11-27 09:36:16,1092.2,14554,4
2883,47,5,41,2023-11-27 10:51:31,599.96,1613,4
2884,51,8,76,2023-11-27 05:17:55,179.09,4217,1
2885,59,9,83,2023-11-27 14:25:04,265.99,3879,1
2886,60,7,70,2023-11-27 07:30:47,25.56,9839,1
2887,64,6,52,2023-11-27 22:25:09,719.95,4301,5
2888,66,1,1,2023-11-27 06:02:19,482.76,10900,4
2889,69,2,10,2023-11-27 13:37:18,4553.97,4158,5
2890,70,6,52,2023-11-27 20:47:44,503.99,5050,1
2891,71,5,41,2023-11-27 01:13:59,3837.5,10651,5
2892,81,3,24,2023-11-27 09:18:51,165.58,4884,4
2893,82,6,57,2023-11-27 06:06:54,467.96,14245,4
2894,84,3,28,2023-11-27 13:05:18,3.0,2330,3
2895,101,9,82,2023-11-27 19:25:35,2395.2,11512,3
2896,108,8,76,2023-11-27 03:58:45,1259.93,12289,4
2897,121,9,82,2023-11-27 23:43:23,587.98,12757,4
2898,134,8,76,2023-11-27 08:54:52,521.1,3842,1
2899,135,8,76,2023-11-27 16:30:05,629.1,695,1
2900,138,5,42,2023-11-27 17:25:47,167.25,6544,5
2901,140,9,83,2023-11-27 19:57:52,119.5,1334,1
2902,146,5,43,2023-11-27 08:57:41,5028.0,9186,4
2903,152,6,58,2023-11-27 09:32:04,129.58,7152,2
2904,153,1,2,2023-11-27 07:45:29,4037.04,1548,3
2905,156,4,30,2023-11-27 20:11:14,2029.23,10574,5
2906,166,1,2,2023-11-27 05:09:18,350.97,6072,3
2907,167,1,2,2023-11-27 13:25:54,323.99,7769,1
2908,173,3,26,2023-11-27 19:07:13,359.9,6899,1
2909,191,7,65,2023-11-27 20:32:14,372.86,5789,4
2910,194,3,24,2023-11-27 12:29:58,370.99,675,1
2911,199,4,32,2023-11-27 12:47:23,70.19,14451,1
2912,2,9,81,2023-11-28 17:02:57,499.56,13016,5
2913,3,6,52,2023-11-28 18:50:47,161.97,12880,3
2914,7,7,67,2023-11-28 16:49:19,43.45,280,3
2915,8,5,44,2023-11-28 14:55:49,316.0,8599,2
2916,18,9,84,2023-11-28 06:18:15,603.0,13878,5
2917,24,6,55,2023-11-28 15:59:47,427.67,5865,2
2918,25,8,76,2023-11-28 03:38:43,138.37,6984,1
2919,29,2,15,2023-11-28 00:00:12,467.96,8827,4
2920,36,1,2,2023-11-28 18:37:34,36.44,8559,1
2921,38,4,31,2023-11-28 13:43:39,50.17,7602,1
2922,41,6,54,2023-11-28 14:54:25,220.47,6341,1
2923,50,8,76,2023-11-28 05:01:35,539.98,12350,2
2924,55,9,83,2023-11-28 12:51:45,893.97,10550,3
2925,70,5,44,2023-11-28 19:39:22,139.99,5325,1
2926,77,8,76,2023-11-28 13:14:09,215.97,11362,3
2927,79,2,12,2023-11-28 05:32:21,18.89,148,1
2928,80,7,71,2023-11-28 02:20:06,130.31,4827,3
2929,93,1,1,2023-11-28 14:03:34,261.87,7851,3
2930,96,6,57,2023-11-28 23:26:34,539.96,11993,4
2931,104,8,76,2023-11-28 22:10:08,133.79,3099,2
2932,118,3,24,2023-11-28 06:40:19,87.89,9517,4
2933,120,1,1,2023-11-28 14:12:08,1484.91,6576,5
2934,123,7,68,2023-11-28 08:55:16,39.95,14406,2
2935,151,8,76,2023-11-28 00:02:38,826.2,4905,2
2936,153,6,58,2023-11-28 02:37:01,141.12,13163,4
2937,155,6,53,2023-11-28 06:14:22,3730.45,10938,5
2938,164,4,32,2023-11-28 00:46:28,719.99,13930,2
2939,167,1,2,2023-11-28 12:31:26,314.97,13775,5
2940,177,7,66,2023-11-28 04:37:27,755.98,7634,4
2941,188,6,58,2023-11-28 06:29:19,287.96,12363,4
2942,190,2,11,2023-11-28 09:04:16,726.27,13319,3
2943,197,5,42,2023-11-28 22:04:41,64.95,4952,1
2944,199,7,67,2023-11-28 10:54:48,187.18,6072,2
2945,12,2,15,2023-11-29 20:39:04,809.97,9885,3
2946,16,6,54,2023-11-29 04:48:17,91.78,9033,2
2947,18,5,42,2023-11-29 23:12:58,319.96,11291,4
2948,19,1,1,2023-11-29 04:48:36,136.95,6849,1
2949,24,9,85,2023-11-29 03:43:59,199.95,842,1
2950,25,7,70,2023-11-29 02:55:28,485.97,7219,3
2951,27,3,27,2023-11-29 01:54:52,139.98,9594,2
2952,35,1,1,2023-11-29 18:02:08,712.76,3139,4
2953,38,1,1,2023-11-29 09:29:58,201.58,6867,2
2954,51,2,10,2023-11-29 12:59:34,1979.96,10588,4
2955,54,8,76,2023-11-29 03:19:12,283.27,3308,5
2956,58,7,68,2023-11-29 12:12:42,1224.49,13117,4
2957,60,1,1,2023-11-29 15:15:40,809.95,11300,3
2958,61,7,68,2023-11-29 14:42:56,194.39,3518,2
2959,69,7,70,2023-11-29 12:17:25,438.48,1971,2
2960,81,8,76,2023-11-29 13:30:55,179.99,7159,1
